POSITIVE,0.7854056358337402
NEGATIVE,0.47469478845596313
POSITIVE,0.8382441401481628
POSITIVE,0.5708924531936646
POSITIVE,0.517061173915863
POSITIVE,0.7021196484565735
POSITIVE,0.7231733798980713
POSITIVE,0.8991044759750366
POSITIVE,0.8083783388137817
NEGATIVE,0.1233421266078949
POSITIVE,0.825528621673584
POSITIVE,0.532902181148529
POSITIVE,0.9498291611671448
POSITIVE,0.7538066506385803
POSITIVE,0.8563150763511658
POSITIVE,0.875225305557251
POSITIVE,0.9434494376182556
POSITIVE,0.7356405854225159
POSITIVE,0.7881173491477966
POSITIVE,0.850906252861023
POSITIVE,0.8060545921325684
NEGATIVE,0.3262748718261719
POSITIVE,0.8389155864715576
NEGATIVE,0.45692557096481323
NEGATIVE,0.42190659046173096
POSITIVE,0.5863262414932251
NEGATIVE,0.0845557451248169
POSITIVE,0.8083783388137817
POSITIVE,0.9931247234344482
POSITIVE,0.6179189085960388
POSITIVE,0.9272934794425964
POSITIVE,0.7775921821594238
NEGATIVE,0.4950579106807709
POSITIVE,0.8536832332611084
POSITIVE,0.9101541042327881
NEGATIVE,0.40832802653312683
POSITIVE,0.9075148105621338
NEGATIVE,0.044059962034225464
POSITIVE,0.7201690673828125
POSITIVE,0.8843674659729004
POSITIVE,0.5827162265777588
POSITIVE,0.8019483089447021
POSITIVE,0.867024302482605
NEGATIVE,0.4512198567390442
NEGATIVE,0.06636965274810791
POSITIVE,0.9771984815597534
POSITIVE,0.678924024105072
POSITIVE,0.7990257740020752
POSITIVE,0.7777432203292847
POSITIVE,0.6470446586608887
POSITIVE,0.6994167566299438
POSITIVE,0.7352021932601929
POSITIVE,0.5308799743652344
POSITIVE,0.9580186605453491
POSITIVE,0.8158804774284363
NEGATIVE,0.09126266837120056
POSITIVE,0.5654994249343872
POSITIVE,0.7788691520690918
POSITIVE,0.9542779922485352
POSITIVE,0.8460638523101807
POSITIVE,0.938328742980957
POSITIVE,0.7591246962547302
NEGATIVE,0.3891548812389374
POSITIVE,0.8239353895187378
POSITIVE,0.6326361894607544
POSITIVE,0.9180006980895996
POSITIVE,0.9722350835800171
NEGATIVE,0.390275239944458
POSITIVE,0.8857848644256592
POSITIVE,0.9362966418266296
POSITIVE,0.9739415645599365
POSITIVE,0.8019190430641174
POSITIVE,0.8189058303833008
POSITIVE,0.798161506652832
POSITIVE,0.9745233654975891
NEGATIVE,0.3001411557197571
NEGATIVE,0.15813744068145752
POSITIVE,0.8870111107826233
POSITIVE,0.9513569474220276
POSITIVE,0.7623206377029419
POSITIVE,0.9815027713775635
POSITIVE,0.9084411859512329
POSITIVE,0.5228376388549805
POSITIVE,0.8691959381103516
POSITIVE,0.8686310648918152
POSITIVE,0.9361634254455566
NEGATIVE,0.24090519547462463
POSITIVE,0.8892608284950256
POSITIVE,0.8937878012657166
POSITIVE,0.9360083341598511
POSITIVE,0.9541678428649902
NEGATIVE,0.14019697904586792
POSITIVE,0.8713216781616211
POSITIVE,0.6405779123306274
POSITIVE,0.7763603925704956
POSITIVE,0.9742266535758972
NEGATIVE,0.17235010862350464
POSITIVE,0.963640034198761
POSITIVE,0.7994502782821655
POSITIVE,0.8646858930587769
POSITIVE,0.7702599763870239
POSITIVE,0.6981617212295532
POSITIVE,0.9885563850402832
POSITIVE,0.9364309310913086
POSITIVE,0.7526477575302124
NEGATIVE,0.4387395679950714
POSITIVE,0.634014904499054
POSITIVE,0.8356038928031921
POSITIVE,0.8506921529769897
POSITIVE,0.9335509538650513
POSITIVE,0.7451090216636658
POSITIVE,0.5661888122558594
POSITIVE,0.8960429430007935
POSITIVE,0.9488828778266907
POSITIVE,0.9885563850402832
NEGATIVE,0.31848835945129395
POSITIVE,0.8678552508354187
NEGATIVE,0.3518661558628082
POSITIVE,0.9806681871414185
POSITIVE,0.6035871505737305
POSITIVE,0.9664908647537231
POSITIVE,0.7610546946525574
POSITIVE,0.8083783388137817
POSITIVE,0.7596161961555481
NEGATIVE,0.2422884702682495
POSITIVE,0.6973884105682373
POSITIVE,0.9777102470397949
POSITIVE,0.7656458616256714
POSITIVE,0.8083783388137817
POSITIVE,0.5827162265777588
NEGATIVE,0.38993576169013977
POSITIVE,0.896704912185669
POSITIVE,0.6881561875343323
POSITIVE,0.8083783388137817
POSITIVE,0.9186285138130188
POSITIVE,0.9508692026138306
POSITIVE,0.5107442736625671
POSITIVE,0.8083783388137817
POSITIVE,0.9444818496704102
POSITIVE,0.7737510800361633
NEGATIVE,0.22344699501991272
NEGATIVE,0.25374484062194824
POSITIVE,0.9434486627578735
POSITIVE,0.7301026582717896
POSITIVE,0.9932800531387329
NEGATIVE,0.46781182289123535
POSITIVE,0.9689162969589233
POSITIVE,0.8056716322898865
POSITIVE,0.8527054786682129
POSITIVE,0.9158658981323242
NEGATIVE,0.1630573570728302
POSITIVE,0.962405800819397
NEGATIVE,0.16129842400550842
NEGATIVE,0.2877238988876343
NEGATIVE,0.25851011276245117
POSITIVE,0.7473926544189453
POSITIVE,0.8928996324539185
NEGATIVE,0.40095746517181396
POSITIVE,0.6616033911705017
POSITIVE,0.9036895036697388
POSITIVE,0.6613252758979797
NEGATIVE,0.4709518849849701
NEGATIVE,0.23552873730659485
POSITIVE,0.9213348031044006
POSITIVE,0.7226759195327759
NEGATIVE,0.4641903042793274
POSITIVE,0.7660907506942749
POSITIVE,0.9250648021697998
NEGATIVE,0.48569005727767944
POSITIVE,0.8229066133499146
POSITIVE,0.8694888353347778
POSITIVE,0.6936951875686646
NEGATIVE,0.37266069650650024
